"id","id2","geography","population","population.moe","mpop","mpop.moe","fpop","fpop.moe","white","white.moe","black","black.moe","ind.alaska","ind.alaska.moe","asian","asian.moe","hawaiian","hawaiian.moe","other","other.moe","two.races","two.races.moe","hispanic","hispanic.moe","fam.houses","fam.houses.moe","married.fams","married.fams.moe","nonfam.houses","nonfam.houses.moe","highschool","highschool.moe","ged","ged.moe","less1yr.college","less1yr.college.moe","some.college","some.college.moe","associates","associates.moe","bachelors","bachelors.moe","masters","masters.moe","professional","professional.moe","doctorate","doctorate.moe","med.income","med.income.moe","pc.income","pc.income.moe","poverty","poverty.moe","med.home.val","med.home.val.moe","m.18to19","m.18to19.moe","m.20","m.20.moe","m.21","m.21.moe","m.22to24","m.22to24.moe","m.25to29","m.25to29.moe","m.30to34","m.30to34.moe","m.35to39","m.35to39.moe","m.40to44","m.40to44.moe","m.45to49","m.45to49.moe","m.50to54","m.50to54.moe","m.55to59","m.55to59.moe","m.60to61","m.60to61.moe","m.62to64","m.62to64.moe","m.65to66","m.65to66.moe","m.67to69","m.67to69.moe","m.70to74","m.70to74.moe","m.75to79","m.75to79.moe","m.80to84","m.80to84.moe","m.85up","m.85up.moe","f.18to19","f.18to19.moe","f.20","f.20.moe","f.21","f.21.moe","f.22to24","f.22to24.moe","f.25to29","f.25to29.moe","f.30to34","f.30to34.moe","f.35to39","f.35to39.moe","f.40to44","f.40to44.moe","f.45to49","f.45to49.moe","f.50to54","f.50to54.moe","f.55to59","f.55to59.moe","f.60to61","f.60to61.moe","f.62to64","f.62to64.moe","f.65to66","f.65to66.moe","f.67to69","f.67to69.moe","f.70to74","f.70to74.moe","f.75to79","f.75to79.moe","f.80to84","f.80to84.moe","f.85up","f.85up.moe","pc_high_school_graduates_25older","pc_not_high_school_graduates_16to19","jobless_16_19","median_size_over_3"
"1500000US390610066001",3.9061e+11,"Block Group 1, Census Tract 66, Hamilton County, Ohio",1714,479,1041,306,673,219,183,114,1477,493,7,11,5,9,0,11,0,11,42,42,14,19,267,99,45,47,536,149,451,177,122,83,35,45,170,79,88,55,41,53,0,11,0,11,0,11,"22473","8597",15955,6124,144,92,"141100","48188",44,54,72,84,24,38,0,11,75,87,77,86,45,51,42,52,81,74,52,51,102,73,24,28,55,57,0,11,28,46,23,26,0,11,0,11,0,11,40,32,4,8,0,11,0,11,145,84,17,31,26,35,53,61,84,70,20,24,33,26,34,30,0,11,0,11,13,21,9,14,7,11,0,11,32,30,0.842154131847725,0,0.347368421052632,1
"1500000US390610066002",3.9061e+11,"Block Group 2, Census Tract 66, Hamilton County, Ohio",858,417,330,190,528,331,249,119,531,377,35,51,0,11,0,11,0,11,43,50,0,11,166,116,20,21,64,60,121,117,0,11,12,19,36,26,20,30,0,11,13,16,0,11,0,11,"-","**",9140,3633,50,91,"84000","6811",59,36,30,38,8,15,21,33,38,59,45,44,0,11,6,9,9,14,15,18,32,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,30,57,48,61,60,6,13,50,91,0,11,0,11,0,11,17,16,20,29,14,24,49,60,0,11,0,11,0,11,0,11,0,11,35,51,4,11,0.604790419161677,0.733333333333333,0.428571428571429,1
"1500000US390610068001",3.9061e+11,"Block Group 1, Census Tract 68, Hamilton County, Ohio",1718,429,738,191,980,299,222,137,1492,417,0,11,0,11,0,11,0,11,4,9,4,9,362,114,134,69,346,99,177,96,74,48,69,56,207,110,74,63,115,83,132,72,10,16,0,11,"27167","6989",20720,5078,102,71,"99800","18736",1,2,10,17,18,28,38,58,47,55,52,46,0,11,80,63,69,61,36,38,85,61,7,13,0,11,15,21,0,11,39,38,0,11,7,12,28,28,0,11,22,35,0,11,45,50,86,74,58,51,58,55,53,48,67,66,96,69,44,31,23,30,20,24,17,19,36,40,16,17,12,15,18,15,11,15,0.794444444444444,1,1,1
"1500000US390610068002",3.9061e+11,"Block Group 2, Census Tract 68, Hamilton County, Ohio",909,321,355,131,554,242,186,159,567,230,0,11,0,11,0,11,0,11,156,223,0,11,170,79,49,45,185,87,178,126,43,38,4,8,46,43,46,51,134,72,34,33,0,11,0,11,"12247","2547",14419,7051,98,78,"99600","20899",0,11,0,11,0,11,0,11,27,31,19,29,15,24,25,42,26,32,0,11,87,73,23,38,9,14,0,11,0,11,0,11,0,11,0,11,18,27,25,29,0,11,0,11,0,11,51,46,89,67,30,34,29,31,4,10,0,11,20,31,10,15,0,11,30,28,18,41,29,34,0,11,8,14,31,24,0.811036789297659,0,1,1
"1500000US390610068003",3.9061e+11,"Block Group 3, Census Tract 68, Hamilton County, Ohio",1178,357,484,157,694,265,38,42,1096,364,0,11,0,11,0,11,31,31,13,22,0,11,229,99,26,26,468,125,187,98,39,32,60,50,153,85,114,63,61,42,18,21,15,30,9,14,"15559","7806",15029,3196,96,67,"85000","31080",12,26,11,17,0,11,21,25,49,73,23,34,71,69,9,20,0,11,52,43,33,38,19,26,8,14,11,17,27,33,35,45,0,11,9,14,27,34,8,13,31,50,41,53,0,11,46,50,72,55,9,14,7,13,75,96,23,25,62,43,0,11,29,25,24,19,24,21,16,17,77,47,0,11,0,11,0.783751493428913,0,0.876923076923077,1
"1500000US390610069001",3.9061e+11,"Block Group 1, Census Tract 69, Hamilton County, Ohio",1853,401,919,253,934,206,87,60,1766,402,0,11,0,11,0,11,0,11,0,11,85,131,364,95,81,62,456,102,356,117,39,28,38,44,223,94,90,60,97,94,67,39,0,11,0,11,"22188","7802",16160,4005,117,67,"83900","9083",21,31,18,30,12,20,57,50,65,60,40,47,2,4,2,4,22,30,124,58,54,43,8,12,28,34,29,27,0,11,51,55,0,11,0,11,0,11,0,11,0,11,0,11,27,35,83,59,61,49,69,56,36,34,68,55,77,61,84,42,47,38,53,48,23,35,23,24,14,21,0,11,26,28,22,24,0.819081908190819,1,0.843373493975904,1
"1500000US390610069002",3.9061e+11,"Block Group 2, Census Tract 69, Hamilton County, Ohio",181,89,69,49,112,66,2,4,173,88,0,11,5,9,0,11,0,11,1,2,1,2,35,33,8,13,103,63,0,11,0,11,0,11,26,33,0,11,21,34,0,11,0,11,5,9,"-","**",22366,11402,16,25,"84800","45089",1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,34,5,9,8,13,10,17,8,12,0,11,0,11,0,11,0,11,12,20,0,11,0,11,0,11,0,11,0,11,19,31,16,25,0,11,0,11,0,11,8,14,12,20,0,11,11,17,0,11,0,11,18,27,0,11,10,15,0,11,0.329113924050633,0,1,1
"1500000US390610069003",3.9061e+11,"Block Group 3, Census Tract 69, Hamilton County, Ohio",558,201,213,99,345,133,33,39,525,208,0,11,0,11,0,11,0,11,0,11,0,11,129,63,57,41,148,58,55,38,62,67,0,11,44,35,12,21,46,43,60,68,0,11,0,11,"27039","24372",30382,19610,68,47,"72300","6894",0,11,0,11,0,11,0,11,0,11,47,50,35,39,0,11,0,11,12,20,0,11,7,11,0,11,12,18,0,11,0,11,0,11,11,17,10,16,11,18,0,11,0,11,0,11,33,38,4,7,17,27,12,21,33,37,0,11,26,33,0,11,0,11,21,23,0,11,38,36,0,11,31,34,12,18,0.772853185595568,0,0.717948717948718,1
"1500000US390610070001",3.9061e+11,"Block Group 1, Census Tract 70, Hamilton County, Ohio",1170,352,470,121,700,273,324,176,713,325,0,11,0,11,0,11,9,18,124,155,11,19,236,77,93,57,141,49,108,60,21,31,9,14,107,44,31,37,106,80,47,39,35,33,30,31,"41681","18319",27116,7736,103,37,"-","**",9,15,0,11,0,11,13,21,37,49,17,27,0,11,10,15,53,36,21,33,11,12,18,21,7,11,40,34,0,11,0,11,8,12,3,7,0,11,14,17,60,69,0,11,14,15,31,39,24,29,29,31,94,72,13,17,29,35,74,55,14,24,12,20,0,11,28,32,0,11,31,40,7,13,6,10,0.80064829821718,0,0.910112359550562,0
"1500000US390610070002",3.9061e+11,"Block Group 2, Census Tract 70, Hamilton County, Ohio",873,230,374,104,499,176,488,169,149,108,0,11,89,72,0,11,35,39,112,113,35,39,122,56,81,48,296,86,46,43,26,31,38,34,63,55,37,47,104,60,118,56,73,59,16,21,"45000","11797",39575,9764,0,11,"275500","22519",0,11,0,11,22,28,46,39,54,49,34,29,44,43,38,39,6,12,22,26,13,20,18,30,12,18,0,11,29,32,0,11,0,11,10,14,0,11,71,95,19,30,19,22,68,51,37,38,8,12,49,42,21,30,39,50,13,17,8,11,35,30,0,11,22,30,7,11,6,10,0,11,0,11,0,11,0.992380952380952,0,0.620689655172414,1
"1500000US390610070003",3.9061e+11,"Block Group 3, Census Tract 70, Hamilton County, Ohio",496,164,281,103,215,86,371,159,30,34,0,11,73,55,0,11,0,11,22,22,5,13,72,35,56,31,184,63,27,20,0,11,18,20,24,19,0,11,58,41,88,57,18,23,26,24,"36190","12470",31185,9295,0,11,"363200","85000",0,11,8,13,32,33,64,60,46,41,11,18,35,37,0,11,9,15,15,18,15,16,14,16,0,11,0,11,7,12,0,11,8,12,0,11,7,12,7,11,0,11,23,38,49,57,29,30,9,14,4,10,7,12,9,14,8,13,25,21,0,11,8,12,0,11,0,11,0,11,0,11,9,16,0,11,0.941818181818182,1,0.588235294117647,1
"1500000US390610071001",3.9061e+11,"Block Group 1, Census Tract 71, Hamilton County, Ohio",1060,225,425,120,635,184,742,220,289,107,0,11,29,35,0,11,0,11,0,11,10,16,164,50,134,41,447,90,187,77,0,11,10,16,104,50,57,53,201,69,99,50,102,46,61,31,"20063","12034",52928,12189,8,12,"381300","73012",0,11,0,11,0,11,0,11,34,38,40,45,0,11,24,21,0,11,16,13,94,64,9,14,57,46,25,22,15,13,16,19,62,53,23,35,10,15,0,11,0,11,0,11,45,44,37,35,28,24,8,13,31,34,11,17,50,30,38,49,8,13,31,18,10,16,24,21,33,27,62,43,60,50,50,45,0.906181015452539,0,1,1
"1500000US390610071002",3.9061e+11,"Block Group 2, Census Tract 71, Hamilton County, Ohio",1032,181,454,115,578,120,868,195,11,17,0,11,81,55,0,11,10,17,62,58,87,54,184,64,167,63,379,83,62,46,21,23,9,14,62,42,15,18,263,89,222,62,74,53,54,41,"43750","14088",47031,8753,0,11,"549600","124565",0,11,0,11,0,11,8,12,122,61,30,28,18,21,43,30,39,32,0,11,40,29,0,11,47,41,8,13,8,13,6,11,0,11,9,14,0,11,9,14,27,45,0,11,72,56,145,72,38,30,37,47,20,19,24,23,0,11,25,22,0,11,17,13,45,39,8,11,24,23,0,11,19,29,10,14,1,0,0,1
"1500000US390610071003",3.9061e+11,"Block Group 3, Census Tract 71, Hamilton County, Ohio",1413,266,822,184,591,147,1191,279,135,116,0,11,59,50,0,11,11,18,17,21,53,47,342,90,202,50,311,94,38,30,0,11,8,13,114,75,17,19,221,69,216,77,58,34,115,46,"50329","15875",39645,10957,37,44,"331500","58314",52,57,0,11,86,99,16,18,110,61,82,61,22,21,26,29,41,27,8,12,22,20,0,11,23,21,24,22,8,12,31,27,24,22,27,24,9,13,14,23,0,11,18,20,71,53,46,31,49,50,17,19,65,51,31,23,15,16,7,11,8,13,16,17,17,18,15,17,50,31,0,11,8,13,9,15,0.971604938271605,0,0.796296296296296,1
"1500000US390610072001",3.9061e+11,"Block Group 1, Census Tract 72, Hamilton County, Ohio",1220,220,693,171,527,132,972,211,26,24,0,11,115,81,0,11,62,59,45,36,95,83,264,73,211,54,286,84,73,42,7,12,7,11,45,53,116,112,250,95,214,88,19,22,93,60,"51364","21542",35523,5444,0,11,"280100","30128",0,11,0,11,26,42,69,57,146,68,13,15,171,78,6,10,37,30,0,11,49,30,7,11,9,14,9,14,19,20,15,16,0,11,0,11,4,11,8,12,23,34,0,11,22,23,42,32,41,52,75,43,0,11,51,35,37,28,7,11,8,13,14,16,0,11,8,12,48,59,9,14,0,11,29,39,0.964871194379391,0,0.5,1
"1500000US390610072002",3.9061e+11,"Block Group 2, Census Tract 72, Hamilton County, Ohio",1091,184,538,108,553,155,690,158,229,131,0,11,164,88,0,11,0,11,8,13,14,21,215,69,177,64,414,86,69,48,15,22,39,32,72,46,44,28,236,80,156,60,10,13,43,34,"41058","18488",46851,20226,10,16,"278600","203680",0,11,35,34,0,11,47,49,46,36,86,55,29,25,40,29,55,46,22,17,66,39,18,23,6,11,10,16,0,11,52,43,0,11,0,11,0,11,35,38,69,74,11,18,82,58,73,46,48,31,24,28,24,24,22,27,22,23,59,49,0,11,7,10,0,11,0,11,16,21,0,11,0,11,0,11,0.943448275862069,0,0,1
"1500000US390610073001",3.9061e+11,"Block Group 1, Census Tract 73, Hamilton County, Ohio",934,153,475,96,459,85,463,140,428,181,2,5,0,11,0,11,0,11,41,36,141,130,221,49,123,42,137,36,151,56,18,18,51,40,91,34,41,45,96,38,83,41,0,11,11,16,"51250","10573",22090,4299,36,32,"86300","16786",12,12,15,16,0,11,26,26,32,25,40,27,12,12,40,32,31,24,35,22,57,30,5,8,5,8,5,8,15,14,7,8,3,7,3,6,0,11,9,12,6,9,8,12,11,17,45,29,38,30,15,15,20,20,7,12,48,28,30,21,28,20,14,12,19,19,15,9,16,17,12,11,6,8,12,8,0.88130081300813,0,1,1
"1500000US390610073002",3.9061e+11,"Block Group 2, Census Tract 73, Hamilton County, Ohio",1033,191,471,113,562,128,455,140,536,188,0,11,0,11,0,11,6,9,36,32,42,53,256,58,65,31,213,57,242,71,25,19,42,34,65,33,39,30,112,45,24,17,0,11,4,6,"38594","7724",24031,7846,56,31,"68600","8257",7,9,0,11,14,20,16,12,14,19,43,29,22,21,20,18,28,21,39,25,54,29,28,30,7,8,4,6,13,11,8,8,4,6,8,9,0,11,7,11,0,11,10,16,10,17,79,46,38,26,49,31,40,26,12,17,42,25,54,33,0,11,9,13,0,11,22,16,12,14,21,16,22,17,0,11,0.799132947976879,0,0,1
"1500000US390610074001",3.9061e+11,"Block Group 1, Census Tract 74, Hamilton County, Ohio",596,133,310,92,286,77,480,116,93,61,0,11,4,7,0,11,9,14,10,11,57,63,99,33,76,26,199,57,85,45,19,16,19,23,38,25,50,39,114,51,56,27,0,11,28,28,"37115","13658",30273,5701,6,9,"112800","14189",6,9,0,11,0,11,5,7,11,18,61,48,29,19,7,9,15,16,61,36,6,8,0,11,7,11,0,11,0,11,12,12,0,11,0,11,19,21,0,11,0,11,13,19,0,11,60,50,50,26,28,23,6,8,23,21,12,13,17,12,0,11,19,21,0,11,7,10,0,11,13,14,6,10,0,11,0.872068230277185,0,0.785714285714286,1
"1500000US390610074002",3.9061e+11,"Block Group 2, Census Tract 74, Hamilton County, Ohio",445,87,250,57,195,58,333,69,83,62,0,11,12,20,0,11,0,11,17,19,11,19,70,29,39,22,222,51,55,36,0,11,53,28,32,27,17,15,105,40,63,37,12,20,4,7,"47273","10823",35321,4577,0,11,"97000","47980",0,11,0,11,7,10,15,24,27,17,39,21,32,26,13,11,22,23,24,21,10,10,0,11,7,10,0,11,15,21,0,11,7,9,6,9,0,11,0,11,0,11,0,11,13,21,38,24,36,26,34,24,8,12,6,9,27,24,7,10,5,8,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0.921621621621622,0,1,1
"1500000US390610074003",3.9061e+11,"Block Group 3, Census Tract 74, Hamilton County, Ohio",675,151,399,116,276,72,537,133,105,72,6,8,0,11,11,19,0,11,16,17,91,81,138,38,108,35,128,54,61,36,12,16,23,16,66,41,30,24,154,49,79,41,11,12,6,9,"61875","12434",32839,6697,4,6,"165900","39944",0,11,0,11,0,11,32,39,74,37,69,41,33,29,35,23,12,12,22,20,6,10,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,21,68,32,35,22,21,21,0,11,19,18,13,13,20,19,4,7,9,10,0,11,0,11,20,25,0,11,0,11,0,11,0.952586206896552,0,0,1
"1500000US390610075001",3.9061e+11,"Block Group 1, Census Tract 75, Hamilton County, Ohio",1625,192,821,121,804,111,1111,189,448,137,0,11,10,15,0,11,47,67,9,15,19,30,298,72,175,67,483,87,152,80,27,31,81,58,183,86,135,59,266,103,176,69,9,15,64,40,"45750","11870",25749,4566,113,62,"93000","14861",0,11,0,11,0,11,42,39,64,50,82,48,33,45,10,13,60,47,9,15,35,35,47,42,23,22,24,35,69,44,44,32,18,18,9,14,0,11,0,11,9,15,0,11,26,28,80,64,104,84,30,37,42,29,108,73,24,29,43,32,33,25,31,36,30,24,30,25,25,22,19,20,18,19,34,30,0.927843803056027,0,1,1
"1500000US390610075002",3.9061e+11,"Block Group 2, Census Tract 75, Hamilton County, Ohio",496,156,231,75,265,98,446,148,50,47,0,11,0,11,0,11,0,11,0,11,10,18,131,56,120,54,130,52,70,40,10,14,33,28,9,15,7,13,93,51,137,71,30,40,27,26,"66094","46256",43427,12041,0,11,"142900","48459",0,11,0,11,0,11,6,13,16,19,34,37,29,34,28,26,9,15,18,22,8,14,25,21,7,13,9,13,8,14,8,13,10,16,0,11,0,11,7,13,0,11,0,11,0,11,47,42,11,19,31,36,11,19,0,11,25,26,10,18,26,22,7,11,0,11,8,13,20,24,10,17,21,21,0,11,0.954128440366973,0,0.5,1
"1500000US390610077001",3.9061e+11,"Block Group 1, Census Tract 77, Hamilton County, Ohio",2250,531,807,284,1443,406,25,26,2213,532,0,11,0,11,0,11,0,11,12,17,0,11,539,139,65,70,346,116,121,80,45,47,46,58,280,142,53,52,20,30,11,16,0,11,0,11,"11416","1581",6912,1693,424,122,"62900","37279",0,11,22,37,13,23,0,11,52,56,0,11,50,70,68,72,14,22,32,37,49,57,0,11,81,79,13,18,0,11,10,14,0,11,0,11,0,11,14,23,0,11,117,81,19,24,142,103,144,87,58,48,59,60,86,78,63,61,0,11,0,11,11,18,15,20,9,15,11,16,8,14,0,11,32,35,0.571996027805363,0,1,1
"1500000US390610077002",3.9061e+11,"Block Group 2, Census Tract 77, Hamilton County, Ohio",846,365,296,138,550,307,83,101,650,258,0,11,0,11,0,11,0,11,113,178,0,11,147,84,45,45,233,99,161,108,68,53,55,39,27,44,64,59,60,51,11,16,0,11,0,11,"27396","12246",15574,6548,52,63,"69500","60170",0,11,0,11,0,11,0,11,0,11,79,81,30,62,49,52,0,11,33,33,0,11,12,17,0,11,0,11,0,11,27,44,13,20,14,23,11,18,17,30,0,11,0,11,40,48,54,67,12,26,8,14,20,34,41,39,0,11,42,37,10,16,7,12,52,33,0,11,11,16,9,14,17,24,22,23,0.778359511343805,0,0.392857142857143,0
"1500000US390610078001",3.9061e+11,"Block Group 1, Census Tract 78, Hamilton County, Ohio",1291,238,602,129,689,176,864,167,347,134,0,11,0,11,0,11,35,53,45,44,31,31,297,81,235,76,341,98,157,84,31,34,26,25,174,112,33,37,259,97,157,71,6,10,0,11,"56250","15318",32592,4618,53,37,"134800","29066",0,11,0,11,0,11,0,11,55,37,97,66,30,48,81,56,84,48,35,32,28,25,22,24,11,16,42,53,21,22,10,15,0,11,8,13,0,11,12,17,8,13,34,34,34,34,82,58,34,42,39,38,141,63,46,42,8,12,58,43,23,25,14,21,18,19,0,11,9,15,9,14,0,11,0,11,0.838805970149254,0,1,1
"1500000US390610078002",3.9061e+11,"Block Group 2, Census Tract 78, Hamilton County, Ohio",802,159,468,113,334,102,670,142,99,64,0,11,8,13,0,11,8,13,17,19,17,19,139,42,95,38,324,98,123,68,0,11,2,4,96,57,86,61,195,85,74,46,0,11,17,18,"35568","26257",34936,10524,18,19,"130100","36470",0,11,0,11,0,11,0,11,43,34,68,36,73,70,66,51,19,21,88,63,11,15,28,25,0,11,12,19,0,11,15,16,0,11,0,11,13,20,0,11,0,11,0,11,0,11,27,26,47,34,15,17,17,23,10,15,18,18,42,51,19,21,7,11,17,19,19,20,0,11,0,11,19,24,11,18,0.842329545454545,1,1,1
"1500000US390610078003",3.9061e+11,"Block Group 3, Census Tract 78, Hamilton County, Ohio",445,189,177,105,268,127,105,71,311,190,0,11,0,11,0,11,0,11,29,32,0,11,132,70,84,65,107,76,136,108,27,27,0,11,56,58,10,17,5,14,28,31,0,11,19,22,"27022","16379",16607,6438,40,54,"66000","7225",10,17,0,11,0,11,0,11,11,16,12,19,35,57,0,11,39,63,0,11,17,19,10,17,0,11,10,15,10,14,0,11,0,11,0,11,0,11,5,12,0,11,0,11,0,11,0,11,21,23,33,37,52,54,9,13,0,11,20,25,0,11,10,15,0,11,10,18,9,14,21,23,0,11,11,17,0.826470588235294,0,1,1
"1500000US390610079001",3.9061e+11,"Block Group 1, Census Tract 79, Hamilton County, Ohio",1229,259,670,156,559,129,650,125,549,273,0,11,7,11,0,11,0,11,23,23,26,30,172,62,86,37,374,93,178,66,52,41,52,46,122,66,56,47,240,94,106,52,27,19,6,9,"46094","19793",23325,6284,51,46,"85600","13715",32,41,0,11,0,11,0,11,82,54,25,30,58,35,72,67,33,29,30,28,36,32,25,25,62,45,15,16,23,28,0,11,5,7,5,8,0,11,0,11,21,24,0,11,3,5,82,53,60,47,66,44,32,29,13,15,59,36,46,34,11,12,12,11,19,28,9,7,22,25,6,10,0,11,7,10,0.916939890710383,0,0.780487804878049,1
"1500000US390610079002",3.9061e+11,"Block Group 2, Census Tract 79, Hamilton County, Ohio",468,177,229,119,239,123,198,67,270,159,0,11,0,11,0,11,0,11,0,11,0,11,102,54,26,18,139,62,75,40,5,13,51,46,36,32,42,34,45,26,0,11,0,11,0,11,"20655","12301",16051,4265,23,37,"65000","32118",0,11,0,11,0,11,25,26,25,20,23,37,36,41,6,11,5,8,32,26,8,9,5,7,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,0,11,15,17,23,26,22,24,13,20,24,22,22,22,35,30,5,9,11,11,0,11,11,12,0,11,5,8,0,11,0,11,0.767371601208459,0,0,1
"1500000US390610080001",3.9061e+11,"Block Group 1, Census Tract 80, Hamilton County, Ohio",4105,509,1300,251,2805,425,134,103,3688,527,0,11,0,11,0,11,0,11,283,271,0,11,1113,158,51,57,338,115,557,213,28,26,164,90,147,99,176,112,39,47,0,11,0,11,19,36,"8644","1586",5087,1009,848,157,"-","**",0,11,0,11,20,30,19,30,66,87,32,49,50,63,25,22,10,15,32,28,21,22,8,12,0,11,10,16,0,11,0,11,9,14,0,11,0,11,44,52,30,50,88,67,244,113,387,118,234,86,158,89,59,45,111,86,41,39,12,18,20,29,97,66,25,39,8,13,0,11,0,11,10,16,9,13,0.788005578800558,0,0.781420765027322,1
"1500000US390610080002",3.9061e+11,"Block Group 2, Census Tract 80, Hamilton County, Ohio",1099,279,506,172,593,149,509,279,572,163,0,11,10,16,0,11,0,11,8,13,157,219,214,70,167,56,392,95,205,87,22,24,59,34,127,93,104,59,118,78,31,26,10,16,6,11,"26957","11273",21205,5941,34,40,"-","**",0,11,0,11,0,11,9,15,38,60,42,49,5,9,34,38,13,21,13,21,25,26,77,52,25,25,11,17,8,14,39,36,15,22,7,11,0,11,0,11,0,11,0,11,10,16,22,25,44,37,10,13,27,38,14,21,0,11,52,45,139,64,42,32,22,23,16,18,38,42,14,21,21,23,40,43,0.799531066822978,0,0,1
"1500000US390610081001",3.9061e+11,"Block Group 1, Census Tract 81, Hamilton County, Ohio",1949,399,811,256,1138,192,362,195,1587,303,0,11,0,11,0,11,0,11,0,11,70,114,540,99,251,90,226,72,383,114,45,39,149,55,169,103,99,58,162,85,98,60,12,21,16,17,"43019","14076",20596,4810,96,60,"93900","7152",18,21,0,11,0,11,33,38,110,84,51,49,11,18,17,25,10,15,75,45,71,38,11,18,27,25,0,11,9,13,26,24,20,23,29,27,21,27,15,19,0,11,0,11,49,56,59,50,96,54,21,22,117,63,50,38,42,34,44,30,118,68,23,26,21,24,39,29,50,46,38,32,25,22,64,54,0.874903474903475,0.4375,0.746268656716418,1
"1500000US390610081002",3.9061e+11,"Block Group 2, Census Tract 81, Hamilton County, Ohio",803,279,320,110,483,197,205,99,532,231,0,11,0,11,0,11,0,11,66,60,31,58,180,93,49,28,270,76,61,48,53,53,17,24,159,72,52,40,48,28,30,26,11,17,0,11,"22431","3345",20391,6552,79,63,"77400","21997",11,16,0,11,0,11,19,24,11,17,0,11,39,45,0,11,12,15,82,46,9,14,0,11,13,18,0,11,7,10,32,36,0,11,0,11,0,11,26,39,0,11,0,11,27,31,22,26,69,57,0,11,0,11,56,45,52,47,32,37,9,15,20,32,8,12,8,12,9,14,0,11,8,13,24,38,0.825670498084291,0.1875,1,1
"1500000US390610082011",3.9061e+11,"Block Group 1, Census Tract 82.01, Hamilton County, Ohio",804,245,359,109,445,165,435,102,121,87,0,11,24,26,191,214,0,11,33,41,0,11,223,78,206,81,108,55,86,47,21,25,0,11,55,35,25,22,179,46,146,100,0,11,9,15,"71528","32246",34023,7631,0,11,"146600","23495",0,11,48,50,0,11,0,11,9,15,0,11,11,17,22,23,74,49,11,18,24,22,22,20,25,21,9,14,10,15,9,13,10,14,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,25,30,22,25,17,19,79,72,40,41,8,13,38,30,9,14,28,25,18,19,10,15,0,11,27,24,0.935368043087971,0,1,1
"1500000US390610082012",3.9061e+11,"Block Group 2, Census Tract 82.01, Hamilton County, Ohio",2414,351,1070,222,1344,224,412,160,1901,343,0,11,23,26,0,11,0,11,78,77,12,21,638,131,237,99,408,116,501,167,77,60,60,42,286,129,153,82,218,98,46,40,25,28,13,19,"43158","7415",23702,3038,62,61,"99200","9567",12,19,25,28,22,26,51,62,44,39,150,93,76,80,67,57,37,31,54,48,51,38,27,37,50,43,28,24,10,16,38,31,17,20,9,14,22,23,60,56,0,11,20,20,9,14,114,71,116,70,49,55,119,65,66,45,46,35,86,95,21,25,62,41,57,39,30,24,41,41,32,28,46,47,35,32,0.861875,0.0151515151515152,0.587786259541985,1
"1500000US390610082013",3.9061e+11,"Block Group 3, Census Tract 82.01, Hamilton County, Ohio",877,263,304,121,573,204,390,157,450,202,0,11,0,11,0,11,0,11,37,44,10,15,193,98,119,77,277,89,98,59,0,11,18,20,175,128,75,63,82,46,8,15,0,11,9,14,"22399","7544",21855,5671,45,55,"109400","14180",12,18,0,11,0,11,30,28,0,11,27,39,12,18,9,14,8,15,18,18,21,23,0,11,38,30,9,14,0,11,8,14,30,48,10,14,0,11,0,11,36,41,0,11,0,11,62,63,67,62,34,29,18,20,21,31,29,24,36,28,0,11,61,59,40,50,8,14,9,14,0,11,0,11,0,11,0.808695652173913,0,0.4,1
"1500000US390610082021",3.9061e+11,"Block Group 1, Census Tract 82.02, Hamilton County, Ohio",877,226,408,149,469,158,204,102,673,211,0,11,0,11,0,11,0,11,0,11,0,11,127,66,64,29,494,120,326,143,23,26,81,63,51,40,99,73,85,63,37,28,0,11,0,11,"34838","13817",27850,3883,9,15,"96300","23069",0,11,0,11,0,11,0,11,32,49,23,26,58,59,23,25,35,39,47,47,17,19,58,53,0,11,0,11,9,13,0,11,0,11,10,16,0,11,8,12,0,11,0,11,9,13,40,51,25,31,11,19,49,48,88,84,92,75,45,31,0,11,36,25,0,11,35,30,10,15,8,13,0,11,0,11,0.934753661784288,0,0.6,1
"1500000US390610082022",3.9061e+11,"Block Group 2, Census Tract 82.02, Hamilton County, Ohio",1005,280,459,210,546,132,469,145,521,257,0,11,0,11,0,11,0,11,15,24,12,20,185,68,140,76,325,99,309,130,0,11,34,31,74,62,59,39,172,121,69,69,0,11,3,9,"41406","27041",29653,6692,11,15,"94200","22772",0,11,0,11,0,11,0,11,7,11,68,64,37,55,0,11,36,42,44,40,27,25,0,11,8,12,0,11,4,9,8,13,0,11,0,11,46,32,0,11,7,12,0,11,23,36,22,21,63,62,8,13,11,15,22,23,51,51,46,50,8,14,18,22,15,19,10,15,7,12,62,39,23,23,124,84,0.929032258064516,0,0,1
